material_id,pretty_formula,formula_anonymous
mp-851269,V4Cr2O13,A2B4C13
mp-851274,Li9Cr19O48,A9B19C48
mp-864797,NdCrSe3,ABC3
mp-865494,V2CrRu,ABC2
mp-867774,Ta2CrOs,ABC2
mp-867779,Ta2CrFe,ABC2
mp-8829,CrGaSe3,ABC3
mp-961725,CrGeRh,ABC
mp-985440,CrGa3P4,AB3C4
mp-989612,LaCrN3,ABC3
mp-996957,Mg(CrSe2)2,AB2C4
mvc-10098,ZnCr2O4,AB2C4
mvc-10455,ZnCr4O9,AB4C9
mvc-10471,CrCuO4,ABC4
mvc-11265,Mg(CrS2)4,AB4C8
mvc-11745,Zn(CrS2)4,AB4C8
mvc-12174,CrPO4,ABC4
mvc-12347,Zn(CrS2)4,AB4C8
mvc-12571,ZnCr2O4,AB2C4
mvc-1289,CrP2O7,AB2C7
mvc-14044,Y2Cr2O7,A2B2C7
mvc-14055,MgCr2S5,AB2C5
mvc-14214,ZnCrF5,ABC5
mvc-15331,Mg2CrN2,AB2C2
mvc-15457,La2CrO6,AB2C6
mvc-15495,Mg2Cr3O8,A2B3C8
mvc-16734,Y(CrS2)2,AB2C4
mvc-16787,Zn(CrS2)2,AB2C4
mvc-16806,LiCr2O4,AB2C4
mvc-16816,LiCr2O4,AB2C4
mvc-2592,ZnCr5O7,AB5C7
mvc-2699,ZnCrO2,ABC2
mvc-3013,Ta2CrO8,AB2C8
mvc-3569,YCrO3,ABC3
mvc-4499,Cr2(GeO4)3,A2B3C12
mvc-4608,YCr2O4,AB2C4
mvc-5000,CrWO6,ABC6
mvc-5032,MgCr2O4,AB2C4
mvc-5089,ZnCr2O4,AB2C4
mvc-5143,ZnCrO2,ABC2
mvc-5774,CrWO6,ABC6
mvc-6817,ZnCr2O4,AB2C4
mvc-708,Cr(WO4)2,AB2C8
mvc-7086,Cr(SiO3)2,AB2C6
mvc-7371,MgCr2O7,AB2C7
mvc-7922,Cr3(FeO6)2,A2B3C12
mvc-794,MgCr4O6,AB4C6
mvc-8330,Cr4(CuO4)3,A3B4C12
mvc-8359,Cr(GeO3)2,AB2C6
mvc-9171,MgCr3O7,AB3C7
mvc-9178,ZnCr3O7,AB3C7
mvc-9952,ZnCr2O4,AB2C4
mp-1007961,CrInCu2,ABC2
mp-1009541,CsRbN,ABC
mp-1009544,CsRbP,ABC
mp-1017097,CsMg6Mo,ABC6
mp-1017418,CsMg6Si,ABC6
mp-1019713,Cs4Si3O8,A3B4C8
mp-1021157,CsMg6Si,ABC6
mp-1022712,CsMg6Zn,ABC6
mp-1025208,Cs2PuO4,AB2C4
mp-1025265,Cs2CuF4,AB2C4
mp-1025273,Cs2YbH4,AB2C4
mp-1025278,V2CrTe4,AB2C4
mp-1025334,Cs2TmH4,AB2C4
mp-1029293,CsVN2,ABC2
mp-1029407,NaCrN2,ABC2
mp-1029801,CsMn2N3,AB2C3
mp-10328,LaCrS3,ABC3
mp-1068320,CsSO3,ABC3
mp-1076642,NaCrO3,ABC3
mp-1078458,CrFeO3,ABC3
mp-1078726,CsHoS2,ABC2
mp-1078965,Cs2Sb2Pd,AB2C2
mp-1080534,Cs2Li3I5,A2B3C5
mp-1080614,Cs2Sb2Pt,AB2C2
mp-1080683,CsEuS2,ABC2
mp-1080749,CsFeO2,ABC2
mp-1080845,CsMoN2,ABC2
mp-1093874,Cs2HgSe,ABC2
mp-1093922,CsKNa2,ABC2
mp-1095172,CsNdS2,ABC2
mp-1096636,CrSiTc2,ABC2
mp-1096938,Cs2ReO4,AB2C4
mp-1097089,CsRbNa2,ABC2
mp-1097114,VCr2W,ABC2
mp-1097244,TiMn2Cr,ABC2
mp-1097336,VCr2Re,ABC2
mp-1097633,Cs2KRb,ABC2
mp-1098079,CsMg6V,ABC6
mp-1098082,CsRbMg6,ABC6
mp-1099119,CsMg6Mn,ABC6
mp-1099285,CsMg6Cu,ABC6
mp-1099298,CsMg6Ti,ABC6
mp-1099321,CsMg14Si,ABC14
mp-1100171,CsMg6Mo,ABC6
mp-1101093,CsZn4P3,AB3C4
mp-1102197,CsSeO4,ABC4
mp-1102645,ZrCrP,ABC
mp-1103520,Cs2SiS3,AB2C3
mp-1103734,Cr(Mo3Se4)2,AB6C8
mp-1103869,KCr5Te8,AB5C8
mp-1104663,Cs(MoSe)3,AB3C3
mp-1105197,Cs2PaF7,AB2C7
mp-1105732,CsFe2F6,AB2C6
mp-1105915,CsSnF3,ABC3
mp-1112542,CsTlI3,ABC3
mp-1112643,CsInI3,ABC3
mp-1112949,Cs3TlI6,AB3C6
mp-1112960,CsInF3,ABC3
mp-1112965,Cs3ScF6,AB3C6
mp-1114294,Cs3GaI6,AB3C6
mp-1119132,CsOsN2,ABC2
mp-1120763,Cs3VSe4,AB3C4
mp-11580,TiCrP,ABC
mp-11694,Cs2Pd3Se4,A2B3C4
mp-11742,CsNdTe2,ABC2
mp-1178024,Li2Cr2O7,A2B2C7
mp-1178393,CsLiO,ABC
mp-1178395,CsLiO,ABC
mp-1178407,Cr2PO5,AB2C5
mp-1178409,Cs2MgO2,AB2C2
mp-1178422,Cs3GaO3,AB3C3
mp-1178475,Cs5YO4,AB4C5
mp-1178539,Cs3ScO3,AB3C3
mp-1181768,Cs2ZnH4,AB2C4
mp-1181825,Cr(NO2)2,AB2C4
mp-1181843,Cr(NO2)2,AB2C4
mp-1181918,Cs3Li2I5,A2B3C5
mp-1183688,CrGaRu2,ABC2
mp-1183766,Cs2KRb,ABC2
mp-1183855,Cs2Tc2O5,A2B2C5
mp-1183901,Cs2U2O5,A2B2C5
mp-1183914,CsOsO3,ABC3
mp-1183922,CsNdO3,ABC3
mp-1183926,CsRbO3,ABC3
mp-1183933,CsNpO3,ABC3
mp-1183953,CsKRb2,ABC2
mp-1183955,CsHS,ABC
mp-1183976,CsTeO3,ABC3
mp-1183997,CsThO3,ABC3
mp-1184037,CsH5N2,AB2C5
mp-1185537,Cs2HgTe,ABC2
mp-1185542,CsK2Rb,ABC2
mp-1185545,CsPbO3,ABC3
mp-1185551,CsTbO3,ABC3
mp-1185552,CsTaO3,ABC3
mp-1185564,CsYbO3,ABC3
mp-1186203,Nb2CrOs,ABC2
mp-1187572,YbCrO3,ABC3
mp-1188510,CsSb2F7,AB2C7
mp-1188821,Cs3LaI6,AB3C6
mp-1192166,Cs4Tl2O,AB2C4
mp-1192215,CsVF4,ABC4
mp-1192392,CsOs2O9,AB2C9
mp-1192748,Cs3Nb2I9,A2B3C9
mp-1192802,Cs2ZnI4,AB2C4
mp-1193194,Cs3GeSe3,AB3C3
mp-1193282,Cs3FeS3,AB3C3
mp-1193337,Cs5Ga3Se7,A3B5C7
mp-1193606,Cs3GeTe3,AB3C3
mp-1194078,CsNiF3,ABC3
mp-1194135,Cs3Er2I9,A2B3C9
mp-1194302,Cs3FeSe3,AB3C3
mp-1194312,Cs2MoO4,AB2C4
mp-1194666,CsPSe6,ABC6
mp-1194744,Cs3Cu20Te13,A3B13C20
mp-1196282,CsH2F3,AB2C3
mp-1196865,Cs8In2O7,A2B7C8
mp-1197177,CsRb14Tl27,AB14C27
mp-1197456,CsUTe6,ABC6
mp-1197505,CsFe2F6,AB2C6
mp-1198384,Cs3InP2,AB2C3
mp-1198676,Cs8Fe2O7,A2B7C8
mp-1199497,CsMo3I7,AB3C7
mp-1200365,Cs2Mo5O16,A2B5C16
mp-1200647,Cs3ZnI5,AB3C5
mp-1200720,CsInSe2,ABC2
mp-1201357,Cs3Tm11Te18,A3B11C18
mp-1201972,ZrCrGe2,ABC2
mp-1202142,CrN3O4,AB3C4
mp-1202488,Cs4TeSe15,AB4C15
mp-1202511,Cs2Mo4O13,A2B4C13
mp-1202536,Cs9Fe2S7,A2B7C9
mp-1202825,CsLu7S11,AB7C11
mp-1203144,Cs3LaN18,AB3C18
mp-1203743,CsLu7Se11,AB7C11
mp-1203892,Cs3Ti3Te11,A3B3C11
mp-1204783,Cs3SbS4,AB3C4
mp-1204958,CsMnN9,ABC9
mp-1205381,Cs4FeO3,AB3C4
mp-1205610,Cs2P2Pd,AB2C2
mp-1205629,Cs3FeF6,AB3C6
mp-1205633,Cs3FeF6,AB3C6
mp-1205774,Cs2ReF6,AB2C6
mp-1206084,Cs3PrF6,AB3C6
mp-1206405,Cs(PRh)2,AB2C2
mp-1206444,Cs3IO,ABC3
mp-1206848,Cs2TcI6,AB2C6
mp-1207015,Cs(PRu)2,AB2C2
mp-1207125,Cs(FeP)2,AB2C2
mp-1207159,Cs3EuF6,AB3C6
mp-1207341,CsMnTe2,ABC2
mp-1207345,Cs2PrF6,AB2C6
mp-1207365,Cs(PIr)2,AB2C2
mp-1207582,YbCrO3,ABC3
mp-12119,Cs(FeSb)2,AB2C2
mp-1212873,DyCrO2,ABC2
mp-1213177,CsTmI3,ABC3
mp-1213276,CsSr2I5,AB2C5
mp-1213401,CsGaO2,ABC2
mp-1213698,Cs6Na4Tl13,A4B6C13
mp-1213701,Cs3PdF5,AB3C5
mp-1213704,Cs3LiPb4,AB3C4
mp-1213714,Cs2FeF5,AB2C5
mp-1213717,Cs2SbF5,AB2C5
mp-1213723,Cs3IO5,AB3C5
mp-1213748,Cs2WO8,AB2C8
mp-1213774,Cs2MoO8,AB2C8
mp-1214408,Cr4(P2O7)3,A4B6C21
mp-1214751,Cs3ScF6,AB3C6
mp-1214796,Cs2SbF5,AB2C5
mp-1214812,Cs3(Na13In24)2,A3B26C48
mp-1215355,ZrCrNi,ABC
mp-1218326,SrCrO2,ABC2
mp-1220594,NbCrNi,ABC
mp-1225648,Er4CrSe7,AB4C7
mp-1225870,CsTaS3,ABC3
mp-1225967,CsPSe6,ABC6
mp-1226130,Cr5NiS8,AB5C8
mp-1226222,Cs3Y7Se12,A3B7C12
mp-1226241,CrSiMo,ABC
mp-1226252,Cr4Te3Se,AB3C4
mp-1226256,CrFeSi2,ABC2
mp-1226308,Cs4Sn21Hg2,A2B4C21
mp-1226336,CrFeS4,ABC4
mp-1226346,Cr3(TeSe)2,A2B2C3
mp-1226687,Cs3Sb5Se9,A3B5C9
mp-1226739,Cs3Tb7Te12,A3B7C12
mp-1226868,Cs3Sm7Se12,A3B7C12
mp-1227596,Cs2(WO4)3,A2B3C12
mp-1228875,CsNiP,ABC
mp-1229156,Cs3(SeO4)2,A2B3C8
mp-1229164,Cs(ThSe3)2,AB2C6
mp-1229166,Cs(NpSe3)2,AB2C6
mp-1232310,CsNiO2,ABC2
mp-1238796,Rb(CrS2)2,AB2C4
mp-1238856,Li(CrS2)2,AB2C4
mp-1244840,ZnCr2O5,AB2C5
mp-1245241,Cr7FeO12,AB7C12
mp-1245356,Cr2PbN4,AB2C4
mp-1245399,Zn3CrN3,AB3C3
mp-1245547,CrTeN,ABC
mp-1245596,CsZnN,ABC
mp-1245622,CsCuN,ABC
mp-1245715,Cr3(GaN2)2,A2B3C4
mp-1245865,CsIrN2,ABC2
mp-1245940,CsSnN,ABC
mp-1245941,CsMgN,ABC
mp-1245989,CsSi2N3,AB2C3
mp-1246163,Cr2Pb3N4,A2B3C4
mp-1246324,Cs6MoN4,AB4C6
mp-1246454,Cr2SN2,AB2C2
mp-1246456,CsGe2N3,AB2C3
mp-1246695,CrGeN2,ABC2
mp-1246741,Cr4S3N2,A2B3C4
mp-1246826,Cs6WN4,AB4C6
mp-1246933,CrW2N3,AB2C3
mp-1247034,CrSiN2,ABC2
mp-1247393,CsRe2N3,AB2C3
mp-1247513,Cs6OsN4,AB4C6
mp-1277718,Cr4OF11,AB4C11
mp-13748,Cs3SiF7,AB3C7
mp-1541564,CsTlF4,ABC4
mp-1542038,CsSnSe3,ABC3
mp-16108,Cs3P6N11,A3B6C11
mp-16894,Cr7(PO4)6,A6B7C24
mp-17022,Cs(MoO3)3,AB3C9
mp-17054,Cs3TaS4,AB3C4
mp-17213,Cs4SnO4,AB4C4
mp-17443,Cs2FeO4,AB2C4
mp-17450,Cs3NiF7,AB3C7
mp-17688,CsGaTe2,ABC2
mp-17831,VCrO4,ABC4
mp-17951,Cs4Zn3F10,A3B4C10
mp-18003,CsCuS4,ABC4
mp-18193,CsTe7Mo6,AB6C7
mp-18331,GdCrO3,ABC3
mp-18754,DyCrO4,ABC4
mp-18793,LiCrO2,ABC2
mp-18994,CsMnO4,ABC4
mp-19146,CrPbO4,ABC4
mp-19257,SmCrO3,ABC3
mp-19357,LaCrO3,ABC3
mp-19380,CrHgO4,ABC4
mp-19838,Pu(CrSi)2,AB2C2
mp-20282,CsPbF3,ABC3
mp-21857,Cs(WO3)2,AB2C6
mp-22364,CrPbO3,ABC3
mp-22628,CsNO3,ABC3
mp-22991,CsVI3,ABC3
mp-23431,CsCu2I3,AB2C3
mp-23481,Cs3Cu2I5,A2B3C5
mp-23489,CsIO4,ABC4
mp-23752,Cs2MgH4,AB2C4
mp-23910,CrHO2,ABC2
mp-23947,Cs3MgH5,AB3C5
mp-24668,CsHF2,ABC2
mp-26134,Cr2P5O16,A2B5C16
mp-27100,Cr2P3O13,A2B3C13
mp-27146,Cs2Sb4S7,A2B4C7
mp-27239,Cs2VF6,AB2C6
mp-27250,CsTcO4,ABC4
mp-27381,CsSnI3,ABC3
mp-27556,CsNbO3,ABC3
mp-27636,Cs2SnI6,AB2C6
mp-28295,CsIO3,ABC3
mp-28332,CsTlI4,ABC4
mp-28377,CsGeI3,ABC3
mp-28421,Cs2HgI4,AB2C4
mp-28449,CsTbF5,ABC5
mp-28467,Cs2Cu5Se4,A2B4C5
mp-28486,Cs2Ni3S4,A2B3C4
mp-28701,CsSbS6,ABC6
mp-28948,Cs2V4O9,A2B4C9
mp-29112,CrHg5O6,AB5C6
mp-29296,CsSbF4,ABC4
mp-29566,CsNaGe2,ABC2
mp-29613,CsEu2I5,AB2C5
mp-29704,Cs(SO2)2,AB2C4
mp-29806,Cs2PdI6,AB2C6
mp-29834,Cs4SiSe4,AB4C4
mp-30089,CsH3O2,AB2C3
mp-30951,CsTi2I7,AB2C7
mp-3247,Cs2TiS3,AB2C3
mp-34293,CsTaN2,ABC2
mp-36254,Cs2TaS6,AB2C6
mp-3704,Cs2Mn3Se4,A2B3C4
mp-39066,CsU2F9,AB2C9
mp-4026,KCrS2,ABC2
mp-4047,Cs2SiF6,AB2C6
mp-5038,CsGaS2,ABC2
mp-504314,CrPO4,ABC4
mp-504601,Cs2ZnO2,AB2C2
mp-504651,CsVO3,ABC3
mp-504729,Cs2PdF6,AB2C6
mp-504805,Cs(Zr3I7)2,AB6C14
mp-504838,CsPS3,ABC3
mp-504924,Cs2Te2O5,A2B2C5
mp-505031,Cs4Cu3F10,A3B4C10
mp-505141,Cs2SnS14,AB2C14
mp-505158,CsHoS2,ABC2
mp-505300,Cs2MnO4,AB2C4
mp-505418,CsDyI3,ABC3
mp-505628,Cr3IrN,ABC3
mp-505632,CsFeS2,ABC2
mp-505734,Cs2SiO3,AB2C3
mp-505782,Cs2SO4,AB2C4
mp-510268,Cs2Pd3S4,A2B3C4
mp-510283,CsGaSe3,ABC3
mp-5339,CsNaTe,ABC
mp-540574,Cs2Hg3I8,A2B3C8
mp-540609,CsMnI3,ABC3
mp-540822,Cs3Zr2I9,A2B3C9
mp-540839,CsPbI3,ABC3
mp-540957,Cs2TeI6,AB2C6
mp-540999,Cs2CuO2,AB2C2
mp-541014,Cs3Sb2I9,A2B3C9
mp-541044,CsYO2,ABC2
mp-541449,CrGeTe3,ABC3
mp-541662,Cs3Fe2F9,A2B3C9
mp-541738,Cs3Cr2I9,A2B3C9
mp-542011,Cs4Ti3S14,A3B4C14
mp-542069,Cs8Ta6O19,A6B8C19
mp-542475,CsFe2S3,AB2C3
mp-542550,Cs2Si2Se5,A2B2C5
mp-548479,Cs2U2O7,A2B2C7
mp-553303,CsCu3O2,AB2C3
mp-553310,CsCuO2,ABC2
mp-553374,Cs4Sb2O5,A2B4C5
mp-553988,Cs2LiF3,AB2C3
mp-554411,CsMnF4,ABC4
mp-555223,Cs2MnF5,AB2C5
mp-555302,CsFeF3,ABC3
mp-556091,Cs3Ta2S11,A2B3C11
mp-556690,CsU6F25,AB6C25
mp-558702,CsMnF3,ABC3
mp-559459,CsInS2,ABC2
mp-559766,Cs3LiF4,AB3C4
mp-560181,Cr3InO8,AB3C8
mp-560444,Cs2V4O9,A2B4C9
mp-560635,Cs2MoS4,AB2C4
mp-561017,Cs8Tl8O,AB8C8
mp-561569,CsSb2F7,AB2C7
mp-561586,CsLaS2,ABC2
mp-561619,CsLuS2,ABC2
mp-561687,CsWF7,ABC7
mp-561710,CsSnS3,ABC3
mp-561751,CsErS2,ABC2
mp-561851,CsNO3,ABC3
mp-561947,CsHgF3,ABC3
mp-562028,Cs7Fe4F15,A4B7C15
mp-562442,Cs2SeO4,AB2C4
mp-562735,Cs5FeO4,AB4C5
mp-566608,SrCrF4,ABC4
mp-568570,CsSnI3,ABC3
mp-568587,CrCuSe2,ABC2
mp-568594,CsYb3Se4,AB3C4
mp-568620,CsFeI4,ABC4
mp-569066,Cs2PdI6,AB2C6
mp-569193,Cs4P2Se9,A2B4C9
mp-569238,Cs3LiI4,AB3C4
mp-569796,Nb2Cr4Si5,A2B4C5
mp-570420,Nb2CrSe4,AB2C4
mp-570957,CsSiTe3,ABC3
mp-571020,CsMgH3,ABC3
mp-572598,Cs2Ge2S5,A2B2C5
mp-572903,CsCu2F5,AB2C5
mp-573150,Cs2GeO3,AB2C3
mp-574224,Cs4SiTe4,AB4C4
mp-579058,Cs4Tc6S13,A4B6C13
mp-5811,CsPbF3,ABC3
mp-581150,Cs2Te10Mo9,A2B9C10
mp-581173,Cs10Si7O9,A7B9C10
mp-581217,Cs2Nb4O11,A2B4C11
mp-583278,Cs3Mo15Se17,A3B15C17
mp-585323,Cr4P7O24,A4B7C24
mp-5927,Cs2Mn3Te4,A2B3C4
mp-5972,CsPd2F5,AB2C5
mp-606510,CsTaI6,ABC6
mp-606604,CsLi2F3,AB2C3
mp-611601,CsNiF3,ABC3
mp-613162,CsSnSe3,ABC3
mp-613384,CsIO3,ABC3
mp-614803,Cs2TeO3,AB2C3
mp-615776,CsYb3F10,AB3C10
mp-616135,Cs5SiP3,AB3C5
mp-616573,Cs2V5O13,A2B5C13
mp-625136,CsHO,ABC
mp-630851,Cs3NaPb4,AB3C4
mp-631429,ZrCrFe,ABC
mp-631502,CrNi2Hg,ABC2
mp-642682,CsHO,ABC
mp-642690,CsGeI3,ABC3
mp-643005,Cs3H5Pt,AB3C5
mp-643006,Cs3H5Pd,AB3C5
mp-643243,Cs2H6Pt,AB2C6
mp-643895,Cs3MgH5,AB3C5
mp-645299,Cs2Mo2O11,A2B2C11
mp-647862,Cr2(MoO4)3,A2B3C12
mp-650137,Cs4Re6Se13,A4B6C13
mp-651741,Cs2Re2Se5,A2B2C5
mp-652494,Cs4Re6S13,A4B6C13
mp-653954,Cs2Re2S5,A2B2C5
mp-662563,CsFe2Se3,AB2C3
mp-669308,Cs3Tm2I9,A2B3C9
mp-675011,CsPF6,ABC6
mp-676553,RbCrI3,ABC3
mp-696965,Cs3TbF6,AB3C6
mp-6973,CsNaS,ABC
mp-697948,Cs4Mg3H10,A3B4C10
mp-704231,Cr(PO3)4,AB4C12
mp-705034,CrPb5O8,AB5C8
mp-7232,Cs2HgO2,AB2C2
mp-7297,Cs2SnF6,AB2C6
mp-7322,CsU2O6,AB2C6
mp-7489,CsUF6,ABC6
mp-752403,TaCrO4,ABC4
mp-752508,Cs2WO4,AB2C4
mp-753119,Cs(WO3)3,AB3C9
mp-753141,Li5Cr2O8,A2B5C8
mp-753172,Li4Cr5O10,A4B5C10
mp-753467,TaCrO4,ABC4
mp-753799,CsTmO2,ABC2
mp-753923,Cs3HoO3,AB3C3
mp-753941,Li2Cr3O6,A2B3C6
mp-753966,Li6CrS4,AB4C6
mp-754138,CsDyO2,ABC2
mp-754154,CsHoO2,ABC2
mp-754506,V2CrO6,AB2C6
mp-754792,CrFeO4,ABC4
mp-754826,CsScO2,ABC2
mp-755004,CsInO2,ABC2
mp-755100,Cs2NiO2,AB2C2
mp-755110,Cs2MnO4,AB2C4
mp-755198,Cs3LaO3,AB3C3
mp-755602,Li2CrO3,AB2C3
mp-755651,CsGdO2,ABC2
mp-756005,Li2CrO3,AB2C3
mp-756176,Li2CrS3,AB2C3
mp-756450,CrPO5,ABC5
mp-758665,Li2CrO4,AB2C4
mp-761270,Li9Cr5O12,A5B9C12
mp-7646,Cs2PrO3,AB2C3
mp-768311,Cs3NO4,AB3C4
mp-768536,Cs3LaO3,AB3C3
mp-768674,Cs4Zr3Se14,A3B4C14
mp-768940,Cr2(SO4)3,A2B3C12
mp-768976,Cs3ScO3,AB3C3
mp-769881,Li3CrF6,AB3C6
mp-770745,Li2Cr2O7,A2B2C7
mp-770779,VCrO3,ABC3
mp-770815,Cs3YO3,AB3C3
mp-771053,Mn5Cr3O16,A3B5C16
mp-771139,Cs4HfO4,AB4C4
mp-771884,Li4Cr3O8,A3B4C8
mp-771898,Cs2SO4,AB2C4
mp-772171,Cr(PO3)2,AB2C6
mp-772181,Cs3GaO3,AB3C3
mp-772513,LiCr3O8,AB3C8
mp-772571,Li4CrO5,AB4C5
mp-772660,NbCrO4,ABC4
mp-775130,Li2CrO3,AB2C3
mp-778950,Cs3NO4,AB3C4
mp-779363,Cr4OF11,AB4C11
mp-779546,Cs3DyO3,AB3C3
mp-779716,Cs4GeO4,AB4C4
mp-780181,Na2Cr4O13,A2B4C13
mp-780604,Cr(SO4)2,AB2C8
mp-781691,Li6Cr5O12,A5B6C12
mp-7903,Cs2ZrF6,AB2C6
mp-7977,CsSmO2,ABC2
mp-8191,Cs2PtF6,AB2C6
mp-8217,Cs2GeF6,AB2C6
mp-8398,CsYbF3,ABC3
mp-8401,CsMgF3,ABC3
mp-8932,Cs2SiP2,AB2C2
mp-8995,Cs2NbF6,AB2C6
mp-9080,CsPrS2,ABC2
mp-9085,CsTbS2,ABC2
mp-9090,CsYbS2,ABC2
mp-9262,Cs2PtF6,AB2C6
mp-9632,CsReF6,ABC6
mp-9697,Cs6GaSb3,AB3C6
mp-972199,CsTbS2,ABC2
mp-984051,CsGeO3,ABC3
mp-984356,CsIrO3,ABC3
mp-984357,CsKO3,ABC3
mp-984555,CsDyS2,ABC2
mp-9856,Cs2ZrSe3,AB2C3
mp-985699,CsV5S8,AB5C8
mp-998235,CsTlF3,ABC3
mp-998298,CsSnF3,ABC3
mp-998309,CsNaF3,ABC3
mp-998314,CsInI3,ABC3
mvc-10150,MgCr2O4,AB2C4
mvc-13436,Mg(CrN)2,AB2C2
mvc-16256,ZnCr2S5,AB2C5
mvc-16583,MgCrF4,ABC4
mvc-3347,MgCrO2,ABC2
mvc-5335,ZnCr2O4,AB2C4
mvc-5808,CrIrO6,ABC6
mp-1016372,CsMg6Sb,ABC6
mp-1016377,CsHfMg6,ABC6
mp-1016475,CsMg6Ga,ABC6
mp-1016572,CsMg6Ga,ABC6
mp-1017109,CsMg6Nb,ABC6
mp-1018642,Y(CuS)2,AB2C2
mp-1018685,ErCuSn,ABC
mp-1018900,PrCuPb,ABC
mp-1019612,Cs4ZnO3,AB3C4
mp-1021161,CsLaMg6,ABC6
mp-1021419,CsMg6Ti,ABC6
mp-1022718,CsMg6Zn,ABC6
mp-1025177,Rb2CuF4,AB2C4
mp-1025274,Cs2NpO4,AB2C4
mp-1025305,Nb2CuS4,AB2C4
mp-1025502,TiCuF6,ABC6
mp-1029960,CsRuN2,ABC2
mp-1030663,CsNbN2,ABC2
mp-1065918,Mn2CuGe,ABC2
mp-1069538,CsPbI3,ABC3
mp-1071877,UCu4Pd,ABC4
mp-1076070,LaCuO3,ABC3
mp-1076928,CsEuS2,ABC2
mp-1077378,CsMnP,ABC
mp-1078203,CsTlF3,ABC3
mp-1078738,Er2InCu2,AB2C2
mp-1078821,CsK2Pt,ABC2
mp-1078919,CsV2O5,AB2C5
mp-1078990,CsTmS2,ABC2
mp-1079364,Cs2TcF6,AB2C6
mp-1079427,Na2CuO2,AB2C2
mp-1080087,CsYbS2,ABC2
mp-1080232,CsSrI3,ABC3
mp-1087532,CsLuS2,ABC2
mp-1087549,Cs15W7N19,A7B15C19
mp-1095489,Cu2IO3,AB2C3
mp-1095630,CsPO4,ABC4
mp-1095809,Cs2RbSb,ABC2
mp-1095840,Y2CuPd,ABC2
mp-1095948,Cs2KNa,ABC2
mp-1096304,CsNa2Sb,ABC2
mp-1096489,InCuRh2,ABC2
mp-1096526,CsRbI2,ABC2
mp-1096640,MgZnCu2,ABC2
mp-1096944,CsNbO3,ABC3
mp-1097067,CsReN2,ABC2
mp-1097263,Cs2RbNa,ABC2
mp-1097672,Cs2HgTe,ABC2
mp-1098049,CsKMg6,ABC6
mp-1099338,CsNaMg6,ABC6
mp-1100149,CsRbMg6,ABC6
mp-1100169,CsMg6W,ABC6
mp-1100173,CsMg6Fe,ABC6
mp-1101139,Th2CuTe6,AB2C6
mp-1101867,ZrCuSn,ABC
mp-1102254,Cs2GeSe3,AB2C3
mp-1102971,CsPO4,ABC4
mp-1103249,Ho3(CuSn)4,A3B4C4
mp-1103379,Cs2SnSe3,AB2C3
mp-1103827,Cu(NF2)2,AB2C4
mp-1103912,CsSO4,ABC4
mp-1104024,Cs2GeSe4,AB2C4
mp-1104966,CsGdTe4,ABC4
mp-1105876,Cs6Fe2O5,A2B5C6
mp-1106156,Cs2Hg3Se4,A2B3C4
mp-1112602,Cs3SbF6,AB3C6
mp-1112962,Cs3YI6,AB3C6
mp-1112963,Cs3TiF6,AB3C6
mp-1112968,Cs3SbI6,AB3C6
mp-1112969,Cs3InI6,AB3C6
mp-1112970,Cs3InF6,AB3C6
mp-1113491,Cs3ScI6,AB3C6
mp-1113492,Cs3YF6,AB3C6
mp-1113499,Cs3PdF6,AB3C6
mp-1113508,Cs3GaF6,AB3C6
mp-11181,Cs(MnP)2,AB2C2
mp-1118911,CsRuN2,ABC2
mp-1118943,Cs3Re2N5,A2B3C5
mp-1119092,Cs3W2N5,A2B3C5
mp-1120768,CsPbI3,ABC3
mp-1147731,In(CuN)3,AB3C3
mp-1147745,CsSiI3,ABC3
mp-1176440,MnCuO3,ABC3
mp-1178372,CuNiO2,ABC2
mp-1178397,CsGaO2,ABC2
mp-1178403,Cs2TiO3,AB2C3
mp-1178405,Cs2HfO3,AB2C3
mp-1178449,CsLaO2,ABC2
mp-1178450,Cs6Ge2O7,A2B6C7
mp-1178463,Cs4SiO4,AB4C4
mp-1178583,Cs3DyO3,AB3C3
mp-1181552,CsNi2F6,AB2C6
mp-1183913,CsPdO3,ABC3
mp-1183917,CsMoO3,ABC3
mp-1183918,CsLaO3,ABC3
mp-1183919,CsPrO3,ABC3
mp-1183920,CsPaO3,ABC3
mp-1183929,CsNaO3,ABC3
mp-1183971,CsRuO3,ABC3
mp-1183972,CsSrO3,ABC3
mp-1183977,CsTiO3,ABC3
mp-1183981,Cs2MoO4,AB2C4
mp-1184020,CsLi3I4,AB3C4
mp-1184022,CsSmO3,ABC3
mp-1185544,CsTlO3,ABC3
mp-1185550,CsEuO3,ABC3
mp-1185561,CsSbO3,ABC3
mp-1185576,CsYbI3,ABC3
mp-1186462,Pm2CuPd,ABC2
mp-1187483,TlCuO3,ABC3
mp-1187841,YErCu2,ABC2
mp-1188254,Cs2S5O,AB2C5
mp-1188666,Sm3Cu3Sb4,A3B3C4
mp-1189034,Cs(TeO3)2,AB2C6
mp-1190087,CsLiI2,ABC2
mp-1190726,Cs4In2S5,A2B4C5
mp-1191216,Cs4Fe2O5,A2B4C5
mp-1191837,CsSO4,ABC4
mp-1192739,Cs2V3O8,A2B3C8
mp-1192816,Cs3SbSe3,AB3C3
mp-1192978,CsK7Rb5,AB5C7
mp-1193021,Cs3SnTe3,AB3C3
